autosave01_02_2012_09_16_55.jpg,696,332,29,29,2_2,21
autosave01_02_2012_09_16_56.jpg,720,315,31,31,2_2,21
autosave01_02_2012_09_17_01.jpg,768,296,39,36,2_2,21
autosave01_02_2012_09_17_02.jpg,782,280,45,42,2_2,21
autosave01_02_2012_09_17_03.jpg,805,263,50,47,2_2,21
autosave01_02_2012_09_17_05.jpg,908,179,82,78,2_2,21
autosave01_02_2012_09_17_06.jpg,1074,27,130,124,2_2,21
autosave01_02_2012_09_21_30.jpg,809,328,20,22,2_2,61
autosave01_02_2012_09_21_31.jpg,962,246,32,33,2_2,61
autosave01_02_2012_13_43_27.jpg,1097,309,19,20,2_2,1254
autosave02_10_2012_11_55_25_1.jpg,254,157,47,43,2_2,5423
autosave02_10_2012_11_55_25_2.jpg,200,155,51,45,2_2,5423
autosave02_10_2012_11_55_28_0.jpg,170,155,55,45,2_2,5423
autosave02_10_2012_12_11_22_2.jpg,720,267,20,20,2_2,5669
autosave02_10_2012_12_11_23_0.jpg,721,265,20,20,2_2,5669
autosave02_10_2012_12_11_23_1.jpg,723,258,20,20,2_2,5669
autosave02_10_2012_12_11_23_2.jpg,730,266,20,20,2_2,5669
autosave02_10_2012_12_11_24_0.jpg,732,263,20,20,2_2,5669
autosave02_10_2012_12_11_24_1.jpg,735,268,20,20,2_2,5669
autosave02_10_2012_12_11_28_2.jpg,767,260,21,21,2_2,5669
autosave02_10_2012_12_11_44_0.jpg,827,244,28,25,2_2,5669
autosave02_10_2012_12_11_47_0.jpg,886,218,39,38,2_2,5669
autosave02_10_2012_12_11_48_1.jpg,984,185,50,49,2_2,5669
autosave02_10_2012_12_11_49_0.jpg,1059,128,63,67,2_2,5669
autosave02_10_2012_12_13_20_1.jpg,651,232,21,22,2_2,5689
autosave02_10_2012_12_13_20_2.jpg,657,227,21,22,2_2,5689
autosave02_10_2012_12_13_21_0.jpg,665,211,24,25,2_2,5689
autosave02_10_2012_12_13_21_1.jpg,683,198,27,28,2_2,5689
autosave02_10_2012_12_13_21_2.jpg,693,195,33,30,2_2,5689
autosave02_10_2012_12_13_22_0.jpg,699,162,34,34,2_2,5689
autosave02_10_2012_12_13_22_1.jpg,733,144,39,40,2_2,5689
autosave02_10_2012_12_13_22_2.jpg,738,101,45,50,2_2,5689
autosave02_10_2012_12_13_22_3.jpg,763,73,53,56,2_2,5689
autosave02_10_2012_12_13_23_0.jpg,766,58,56,58,2_2,5689
autosave02_10_2012_12_13_23_1.jpg,802,0,69,70,2_2,5689
autosave02_10_2012_12_15_58_1.jpg,78,156,59,50,2_2,5704
autosave02_10_2012_12_15_58_2.jpg,162,160,59,50,2_2,5704
autosave02_10_2012_12_15_58_3.jpg,255,144,60,53,2_2,5704
autosave02_10_2012_12_15_59_0.jpg,271,138,63,57,2_2,5704
autosave02_10_2012_12_15_59_1.jpg,377,120,68,61,2_2,5704 <xmin>379</xmin><ymin>118</ymin><xmax>443</xmax><ymax>182</ymax>
autosave02_10_2012_12_15_59_2.jpg,469,94,70,66,2_2,5704
autosave02_10_2012_12_16_00_0.jpg,548,52,80,79,2_2,5704
autosave02_10_2012_12_16_00_1.jpg,685,0,90,87,2_2,5704
autosave02_10_2012_12_18_05_2.jpg,994,145,56,59,2_2,5751
autosave02_10_2012_12_18_05_3.jpg,1211,51,68,83,2_2,5751
autosave02_10_2012_12_21_12_1.jpg,1020,250,24,23,2_2,5763
autosave02_10_2012_12_21_12_2.jpg,1087,221,24,23,2_2,5763
autosave02_10_2012_12_21_16_1.jpg,864,302,17,18,2_2,5771
autosave02_10_2012_12_21_16_2.jpg,892,289,20,21,2_2,5771
autosave02_10_2012_12_21_17_0.jpg,906,302,20,21,2_2,5771
autosave02_10_2012_12_21_17_1.jpg,956,293,24,23,2_2,5771
autosave02_10_2012_12_21_17_2.jpg,988,295,24,23,2_2,5771
autosave02_10_2012_12_21_18_0.jpg,1028,284,24,28,2_2,5771
autosave02_10_2012_12_21_18_1.jpg,1101,271,27,35,2_2,5771
autosave02_10_2012_12_21_18_2.jpg,1175,259,35,37,2_2,5771
autosave02_10_2012_12_27_24_1.jpg,864,276,21,23,2_2,5810
autosave02_10_2012_12_27_24_2.jpg,874,277,21,23,2_2,5810
autosave02_10_2012_12_27_24_3.jpg,885,276,21,23,2_2,5810
autosave02_10_2012_12_27_25_0.jpg,885,276,21,23,2_2,5810
autosave02_10_2012_12_27_25_1.jpg,900,272,23,25,2_2,5810
autosave02_10_2012_12_27_25_2.jpg,918,265,23,25,2_2,5810
autosave02_10_2012_12_27_26_0.jpg,929,258,23,25,2_2,5810
autosave02_10_2012_12_27_26_1.jpg,952,249,25,26,2_2,5810
autosave02_10_2012_12_27_26_2.jpg,974,241,26,27,2_2,5810
autosave02_10_2012_12_27_27_0.jpg,995,230,29,31,2_2,5810
autosave02_10_2012_12_27_27_1.jpg,1022,226,32,33,2_2,5810
autosave02_10_2012_12_27_27_2.jpg,1047,222,32,33,2_2,5810
autosave02_10_2012_12_27_28_0.jpg,1063,214,34,35,2_2,5810
autosave02_10_2012_12_27_28_1.jpg,1090,211,36,38,2_2,5810
autosave02_10_2012_12_27_28_2.jpg,1110,204,36,38,2_2,5810
autosave02_10_2012_12_27_28_3.jpg,1129,198,36,38,2_2,5810
autosave02_10_2012_12_27_29_0.jpg,1135,202,36,38,2_2,5810
autosave02_10_2012_12_27_29_1.jpg,1152,196,39,42,2_2,5810
autosave09_10_2012_09_56_14_2.jpg,791,314,26,27,2_2,9459
autosave09_10_2012_09_56_14_3.jpg,851,293,33,33,2_2,9459
autosave09_10_2012_09_56_15_0.jpg,892,283,39,38,2_2,9459
autosave09_10_2012_09_56_15_1.jpg,1105,229,58,62,2_2,9459
autosave09_10_2012_10_01_10_2.jpg,717,351,21,20,2_2,9495
autosave09_10_2012_10_01_11_0.jpg,723,349,21,20,2_2,9495
autosave09_10_2012_10_01_11_1.jpg,745,340,25,24,2_2,9495
autosave09_10_2012_10_01_11_2.jpg,770,335,31,29,2_2,9495
autosave09_10_2012_10_01_12_0.jpg,794,333,34,32,2_2,9495
autosave09_10_2012_10_01_12_1.jpg,862,317,41,42,2_2,9495
autosave09_10_2012_10_01_12_2.jpg,941,304,52,55,2_2,9495
autosave09_10_2012_10_01_13_0.jpg,1077,267,68,75,2_2,9495
autosave09_10_2012_10_01_31_0.jpg,844,258,33,33,2_2,9501
autosave09_10_2012_10_01_31_1.jpg,863,246,38,37,2_2,9501
autosave09_10_2012_10_01_31_2.jpg,880,245,38,37,2_2,9501
autosave09_10_2012_10_01_31_3.jpg,900,228,40,42,2_2,9501
autosave09_10_2012_10_01_33_0.jpg,986,184,55,57,2_2,9501
autosave09_10_2012_10_01_33_1.jpg,1046,141,63,67,2_2,9501
autosave09_10_2012_10_01_33_2.jpg,1115,104,76,78,2_2,9501
autosave09_10_2012_10_01_33_3.jpg,1217,61,62,94,2_2,9501
autosave09_10_2012_11_47_51_0.jpg,703,316,28,30,2_2,10954
autosave09_10_2012_11_47_51_1.jpg,722,317,32,30,2_2,10954
autosave09_10_2012_11_47_51_2.jpg,743,311,36,33,2_2,10954
autosave09_10_2012_11_47_51_3.jpg,769,303,38,36,2_2,10954
autosave09_10_2012_11_47_53_0.jpg,847,281,46,46,2_2,10954
autosave09_10_2012_11_47_53_1.jpg,910,265,55,57,2_2,10954
autosave09_10_2012_11_47_53_2.jpg,977,252,65,65,2_2,10954
autosave09_10_2012_11_47_53_3.jpg,1052,234,71,82,2_2,10954
autosave09_10_2012_11_47_59_0.jpg,710,330,28,29,2_2,10956
autosave09_10_2012_11_47_59_1.jpg,728,310,31,32,2_2,10956
autosave09_10_2012_11_47_59_2.jpg,740,315,35,33,2_2,10956
autosave09_10_2012_11_48_00_0.jpg,760,306,40,41,2_2,10956
autosave09_10_2012_11_48_00_1.jpg,803,286,49,53,2_2,10956
autosave09_10_2012_11_48_00_2.jpg,836,272,58,58,2_2,10956
autosave09_10_2012_11_48_00_3.jpg,863,264,67,67,2_2,10956
autosave09_10_2012_11_48_02_0.jpg,1154,144,125,141,2_2,10956
autosave09_10_2012_11_49_59_1.jpg,734,298,22,22,2_2,10969
autosave09_10_2012_11_49_59_2.jpg,749,290,23,24,2_2,10969
autosave09_10_2012_11_50_00_0.jpg,760,291,25,27,2_2,10969
autosave09_10_2012_11_50_00_1.jpg,779,282,28,31,2_2,10969
autosave09_10_2012_11_50_00_2.jpg,806,267,31,33,2_2,10969
autosave09_10_2012_11_50_01_0.jpg,832,248,34,35,2_2,10969
autosave09_10_2012_11_50_01_1.jpg,897,235,40,41,2_2,10969
autosave09_10_2012_11_50_01_2.jpg,938,224,44,47,2_2,10969
autosave09_10_2012_11_50_02_0.jpg,959,209,44,47,2_2,10969
autosave09_10_2012_11_50_02_1.jpg,1043,155,57,67,2_2,10969
autosave09_10_2012_11_50_02_2.jpg,1167,125,72,78,2_2,10969
autosave09_10_2012_11_50_11_2.jpg,677,311,19,19,2_2,10971
autosave09_10_2012_11_50_12_0.jpg,689,301,19,19,2_2,10971
autosave09_10_2012_11_50_12_1.jpg,697,308,21,24,2_2,10971
autosave09_10_2012_11_50_12_2.jpg,705,297,26,30,2_2,10971
autosave09_10_2012_11_50_12_3.jpg,713,292,31,32,2_2,10971
autosave09_10_2012_11_50_13_0.jpg,722,285,31,32,2_2,10971
autosave09_10_2012_11_50_13_1.jpg,736,274,34,37,2_2,10971
autosave09_10_2012_11_50_13_2.jpg,751,263,42,41,2_2,10971
autosave09_10_2012_11_50_14_0.jpg,773,239,43,45,2_2,10971
autosave09_10_2012_11_50_14_1.jpg,800,213,53,53,2_2,10971
autosave09_10_2012_11_50_14_2.jpg,828,195,57,59,2_2,10971
autosave09_10_2012_11_50_15_0.jpg,833,183,62,62,2_2,10971
autosave09_10_2012_11_50_15_1.jpg,908,130,76,77,2_2,10971
autosave09_10_2012_11_50_15_2.jpg,998,83,95,98,2_2,10971
autosave09_10_2012_11_50_16_0.jpg,1082,24,109,114,2_2,10971
autosave09_10_2012_12_12_42_0.jpg,693,350,23,25,2_2,11042
autosave09_10_2012_12_12_42_1.jpg,702,345,26,26,2_2,11042
autosave09_10_2012_12_12_42_2.jpg,695,335,28,29,2_2,11042
autosave09_10_2012_12_12_42_3.jpg,716,330,31,33,2_2,11042
autosave09_10_2012_12_12_43_0.jpg,721,332,31,33,2_2,11042
autosave09_10_2012_12_12_43_1.jpg,774,313,39,41,2_2,11042
autosave09_10_2012_12_12_44_0.jpg,817,298,49,51,2_2,11042
autosave09_10_2012_12_12_44_1.jpg,894,259,67,64,2_2,11042
autosave09_10_2012_12_12_44_2.jpg,1010,201,89,88,2_2,11042
autosave09_10_2012_12_12_45_0.jpg,1190,140,89,123,2_2,11042
autosave09_10_2012_13_34_38_1.jpg,708,330,23,21,2_2,11638
autosave09_10_2012_13_34_38_2.jpg,721,326,26,24,2_2,11638
autosave09_10_2012_13_34_39_0.jpg,723,332,27,26,2_2,11638
autosave09_10_2012_13_34_39_1.jpg,746,327,29,27,2_2,11638
autosave09_10_2012_13_34_39_2.jpg,754,336,32,31,2_2,11638
autosave09_10_2012_13_34_40_0.jpg,785,271,37,34,2_2,11638
autosave09_10_2012_13_34_40_1.jpg,812,309,44,43,2_2,11638
autosave09_10_2012_13_34_40_2.jpg,845,277,49,49,2_2,11638
autosave09_10_2012_13_34_41_0.jpg,899,265,62,60,2_2,11638
autosave09_10_2012_13_34_41_1.jpg,1013,240,80,78,2_2,11638
autosave09_10_2012_13_34_41_2.jpg,1064,224,90,89,2_2,11638
autosave09_10_2012_13_34_42_0.jpg,1171,199,108,106,2_2,11638
autosave09_11_2012_09_19_25_3.jpg,848,322,24,25,2_2,3157
autosave09_11_2012_09_19_25_4.jpg,851,322,24,25,2_2,3157
autosave09_11_2012_09_19_26_0.jpg,896,310,26,27,2_2,3157
autosave09_11_2012_09_19_26_1.jpg,939,286,31,34,2_2,3157
autosave09_11_2012_09_19_26_2.jpg,969,267,36,38,2_2,3157
autosave09_11_2012_09_19_27_0.jpg,885,311,28,31,2_2,3157
autosave09_11_2012_09_19_28_0.jpg,984,260,40,39,2_2,3157
autosave09_11_2012_09_19_28_1.jpg,1094,212,47,52,2_2,3157
autosave09_11_2012_09_19_28_2.jpg,1178,170,58,62,2_2,3157
autosave09_11_2012_09_19_29_0.jpg,1205,152,62,69,2_2,3157
autosave09_11_2012_09_31_42_2.jpg,1197,331,22,22,2_2,3244
autosave09_11_2012_09_31_43_0.jpg,1200,328,22,22,2_2,3244
autosave09_11_2012_09_31_43_1.jpg,1210,330,23,24,2_2,3244
autosave09_11_2012_09_31_43_2.jpg,1229,332,23,24,2_2,3244
autosave09_11_2012_09_31_44_0.jpg,1254,333,21,28,2_2,3244
autosave09_11_2012_09_33_11_0.jpg,534,294,24,25,2_2,3263
autosave09_11_2012_09_33_11_1.jpg,594,277,28,30,2_2,3263
autosave09_11_2012_09_33_11_2.jpg,648,264,32,33,2_2,3263
autosave09_11_2012_09_33_11_3.jpg,699,247,36,36,2_2,3263
autosave09_11_2012_09_33_12_0.jpg,722,239,36,40,2_2,3263
autosave09_11_2012_09_33_12_1.jpg,780,214,43,48,2_2,3263
autosave09_11_2012_09_33_12_2.jpg,833,191,52,54,2_2,3263
autosave09_11_2012_09_33_13_0.jpg,875,159,61,64,2_2,3263
autosave09_11_2012_09_33_13_1.jpg,957,98,80,82,2_2,3263
autosave09_11_2012_09_33_13_2.jpg,1035,20,106,96,2_2,3263
autosave09_11_2012_09_47_33_0.jpg,1105,237,52,48,2_2,3306
autosave09_11_2012_09_47_33_1.jpg,1173,233,54,48,2_2,3306
autosave09_11_2012_09_47_33_2.jpg,1227,224,52,51,2_2,3306
autosave10_10_2012_08_24_25_1.jpg,661,353,28,30,2_2,13777
autosave10_10_2012_08_24_25_2.jpg,664,335,30,33,2_2,13777
autosave10_10_2012_08_24_26_0.jpg,674,330,36,38,2_2,13777
autosave10_10_2012_08_24_26_1.jpg,694,316,43,42,2_2,13777
autosave10_10_2012_08_24_26_2.jpg,716,289,47,49,2_2,13777
autosave10_10_2012_08_24_26_3.jpg,752,258,57,59,2_2,13777
autosave10_10_2012_08_24_27_0.jpg,778,231,66,65,2_2,13777
autosave10_10_2012_08_24_27_1.jpg,854,156,87,87,2_2,13777
autosave10_10_2012_08_24_27_2.jpg,1003,24,135,125,2_2,13777
autosave10_10_2012_10_25_53_1.jpg,930,148,68,71,2_2,14548
autosave10_10_2012_10_25_54_0.jpg,986,104,90,89,2_2,14548
autosave10_10_2012_12_43_56_1.jpg,646,345,25,26,2_2,14922
autosave10_10_2012_12_43_56_2.jpg,651,336,29,28,2_2,14922
autosave10_10_2012_12_43_57_0.jpg,664,333,31,32,2_2,14922
autosave10_10_2012_12_43_57_1.jpg,673,314,36,37,2_2,14922
autosave10_10_2012_12_43_57_2.jpg,687,298,41,41,2_2,14922
autosave10_10_2012_12_43_58_0.jpg,703,281,48,47,2_2,14922
autosave10_10_2012_12_43_58_1.jpg,736,247,59,59,2_2,14922
autosave10_10_2012_12_43_58_2.jpg,774,204,71,71,2_2,14922
autosave10_10_2012_12_43_58_3.jpg,838,129,98,95,2_2,14922
autosave10_10_2012_12_43_59_0.jpg,928,56,123,123,2_2,14922
autosave10_10_2012_13_01_22_0.jpg,730,344,27,27,2_2,15069
autosave10_10_2012_13_01_22_1.jpg,800,305,40,40,2_2,15069
autosave10_10_2012_13_01_24_0.jpg,816,294,44,43,2_2,15069
autosave10_10_2012_13_01_24_1.jpg,872,258,54,51,2_2,15069
autosave10_10_2012_13_01_25_0.jpg,935,225,67,62,2_2,15069
autosave10_10_2012_13_01_25_1.jpg,1138,104,107,94,2_2,15069
autosave13_04_2013_09_45_41_2.jpg,1150,377,38,33,2_2,6073
autosave13_04_2013_09_45_42_0.jpg,1160,366,42,40,2_2,6073
autosave13_04_2013_09_45_42_1.jpg,1198,345,44,44,2_2,6073
autosave13_04_2013_09_45_42_2.jpg,1211,345,47,49,2_2,6073
autosave13_04_2013_09_45_43_0.jpg,1239,318,51,56,2_2,6073
autosave13_04_2013_09_45_43_1.jpg,1284,313,55,56,2_2,6073
autosave13_04_2013_09_45_43_2.jpg,1308,280,61,58,2_2,6073
autosave13_04_2013_09_45_44_0.jpg,1362,241,72,74,2_2,6073
autosave13_04_2013_09_45_44_1.jpg,1450,202,83,84,2_2,6073
autosave13_04_2013_09_45_44_2.jpg,1521,153,99,108,2_2,6073
autosave13_04_2013_09_45_45_0.jpg,1639,75,113,123,2_2,6073
autosave13_04_2013_09_50_19_0.jpg,781,409,20,22,2_2,6142
autosave13_04_2013_09_50_19_1.jpg,764,383,23,27,2_2,6142
autosave13_04_2013_09_50_19_2.jpg,772,371,23,27,2_2,6142
autosave13_04_2013_09_50_19_3.jpg,738,373,24,28,2_2,6142
autosave13_04_2013_09_50_20_0.jpg,765,376,29,32,2_2,6142
autosave13_04_2013_09_50_20_1.jpg,738,370,32,34,2_2,6142
autosave13_04_2013_09_50_20_2.jpg,753,369,33,36,2_2,6142
autosave13_04_2013_09_50_20_3.jpg,726,362,35,37,2_2,6142
autosave13_04_2013_09_50_22_0.jpg,649,327,43,43,2_2,6142
autosave13_04_2013_09_50_22_1.jpg,639,314,48,51,2_2,6142
autosave13_04_2013_09_50_22_2.jpg,602,291,52,49,2_2,6142
autosave13_04_2013_09_50_22_3.jpg,575,299,58,58,2_2,6142
autosave13_04_2013_09_50_24_0.jpg,463,247,68,61,2_2,6142
autosave13_04_2013_09_50_24_1.jpg,420,225,78,76,2_2,6142
autosave13_04_2013_09_50_24_2.jpg,385,199,84,86,2_2,6142
autosave13_04_2013_09_50_24_3.jpg,320,174,92,89,2_2,6142
autosave13_04_2013_09_50_27_0.jpg,101,102,133,121,2_2,6142
autosave13_04_2013_09_50_27_1.jpg,22,57,149,137,2_2,6142
autosave13_04_2013_09_50_27_2.jpg,0,19,110,157,2_2,6142
autosave13_04_2013_09_51_56_1.jpg,1544,134,110,104,2_2,6157
autosave13_04_2013_09_51_56_2.jpg,1601,41,121,117,2_2,6157
autosave13_04_2013_09_51_56_3.jpg,1658,25,136,140,2_2,6157
autosave13_04_2013_12_24_18_3.jpg,1249,382,26,26,2_2,6482
autosave13_04_2013_12_24_39_0.jpg,1358,369,39,39,2_2,6482
autosave13_04_2013_12_24_39_1.jpg,1404,343,39,39,2_2,6482
autosave13_04_2013_12_24_39_2.jpg,1424,325,45,45,2_2,6482
autosave13_04_2013_12_24_39_3.jpg,1435,335,45,45,2_2,6482
autosave13_04_2013_12_24_41_0.jpg,1447,308,50,45,2_2,6482
autosave13_04_2013_12_24_41_1.jpg,1452,299,54,50,2_2,6482
autosave13_04_2013_12_24_41_2.jpg,1468,289,54,50,2_2,6482
autosave13_04_2013_12_24_41_3.jpg,1527,257,63,63,2_2,6482
autosave13_04_2013_12_24_43_0.jpg,1613,228,72,66,2_2,6482
autosave13_04_2013_12_24_43_1.jpg,1705,176,92,86,2_2,6482
autosave13_04_2013_12_24_43_2.jpg,1768,156,96,91,2_2,6482
autosave13_04_2013_12_24_43_3.jpg,1838,129,81,91,2_2,6482
autosave13_04_2013_12_57_53_3.jpg,1190,425,28,27,2_2,6612
autosave13_04_2013_12_57_56_0.jpg,1274,382,36,37,2_2,6612
autosave13_04_2013_12_57_56_1.jpg,1281,331,38,39,2_2,6612
autosave13_04_2013_12_57_56_2.jpg,1282,338,46,43,2_2,6615
autosave13_04_2013_12_57_56_3.jpg,1318,328,45,45,2_2,6615
autosave13_04_2013_12_57_58_0.jpg,1357,308,46,45,2_2,6615
autosave13_04_2013_12_57_58_1.jpg,1402,283,56,56,2_2,6615
autosave13_04_2013_12_57_58_2.jpg,1457,267,62,61,2_2,6615
autosave13_04_2013_12_57_58_3.jpg,1522,231,67,68,2_2,6615
autosave13_04_2013_13_18_49_0.jpg,1053,462,44,48,2_2,6646
autosave13_04_2013_13_18_49_1.jpg,1065,417,57,58,2_2,6646
autosave13_04_2013_13_18_49_2.jpg,1144,438,67,66,2_2,6646
autosave13_04_2013_13_18_50_0.jpg,1150,407,85,76,2_2,6646
autosave13_04_2013_13_18_50_1.jpg,1240,293,123,111,2_2,6646
autosave13_04_2013_13_18_50_2.jpg,1397,119,197,173,2_2,6646
